_RAJ2000,_DEJ2000,HIP,Vmag,RAICRS,DEICRS,x_coord,y_coord
097.3951200451,-80.5926107748, 30936, 8.66,97.39536778,-80.59266432,0.06438853918193084,-1.672550283403901
097.3953393675,+73.0144508151, 30937, 8.61,97.39537764,73.01447427,0.10679349975240605,1.516736696648891
097.4036956303,-03.5516851804, 30938, 7.22,97.40364958,-3.55163567,0.23467043989870598,-0.04563708314038976
097.4036899563,+08.4924338668, 30939, 7.61,97.40372704,8.49246928,0.23402352423997558,0.16785775208384987
097.4054380087,-39.3948077468, 30940,12.62,97.40545147,-39.39485716,0.20328409393401406,-0.7051069642249267
097.4059663386,+16.9771255547, 30941, 7.88,97.40593597,16.97720377,0.23036968524458368,0.32017050869195846
097.4079413943,-17.0113504528, 30942, 7.06,97.40793687,-17.01136105,0.22916812304769715,-0.28554191198820206
097.4145339117,+28.7806746769, 30943, 7.54,97.41453491,28.78069067,0.2205352515463426,0.5382404842745337
097.4175786941,+35.8922556803, 30944, 9.97,97.41651853,35.89318406,0.21148002319744552,0.6749798867967899
097.4205306763,+61.5426087040, 30945, 9.37,97.42061183,61.54261777,0.15274830457694455,1.2252470406298972
097.4312853956,+72.0212848462, 30946, 8.24,97.43131146,72.02134544,0.11171303558476456,1.4900051058172863
097.4320665433,+08.9878642971, 30947,10.40,97.43206487,8.98789937,0.23438192891089754,0.1766942160463202
097.4351539323,+79.6566697714, 30948, 8.32,97.4345365,79.65699814,0.07207925240990981,1.7048918767141323
097.4381691407,-06.3928145922, 30949,11.08,97.43831415,-6.39303762,0.2346645735090875,-0.09598019840978762
097.4436120373,+36.6031872912, 30950, 8.55,97.44362218,36.60323301,0.21085920355535062,0.68894446614859
097.4443514336,-00.0971090418, 30951, 8.54,97.44434351,-0.09709983,0.23574465583872578,0.015492878325175987
097.4447358614,-14.3620230390, 30952, 8.65,97.44474246,-14.36202598,0.2314456497165604,-0.23794525647871756
097.4544384482,-50.2390847954, 30953, 5.28,97.45469519,-50.23895882,0.18199950599295464,-0.9267049743990005
097.4578398434,+17.6241515247, 30954, 7.55,97.45782597,17.62417899,0.23087132208584984,0.33193632630566605
097.4665922512,+51.3794514800, 30955, 8.54,97.46657979,51.37950923,0.18245867556443351,0.9938951809958081
097.4685544144,-61.9845595868, 30956, 9.40,97.46850805,-61.984651,0.14862854400901823,-1.188368467213792
097.4715472524,-20.2314268289, 30957, 8.31,97.4715393,-20.23140194,0.22788919050040166,-0.3438674206165723
097.4742636781,+22.7790007676, 30958, 9.02,97.47426265,22.77900891,0.22737083088549284,0.42626887549149545
097.4803488072,-59.5906786024, 30959, 6.81,97.48034026,-59.59067571,0.15657467921744175,-1.132837360345345
097.4821285125,+49.7637032170, 30960, 9.26,97.48223278,49.76376104,0.18653010538168685,0.9589690608603818
097.4831430934,+07.1119882197, 30961, 7.12,97.48314689,7.11199731,0.23576852585625802,0.14330756731528127
097.4889867752,-42.2778032671, 30962, 7.54,97.48901795,-42.27788384,0.19939345422961172,-0.7625941179727528
097.4902039725,+35.6128997446, 30963, 8.40,97.49019016,35.61294138,0.21305758896924853,0.6695830739939913
097.4932447503,+13.6152612696, 30965, 8.29,97.49324395,13.61526703,0.23368866176195588,0.25953887377573187
097.4933501643,+69.9297374693, 30964, 8.66,97.4933678,69.92973832,0.12157595048713078,1.4347296705332393
097.4940086020,-39.7543146000, 30966, 8.55,97.49407942,-39.7543531,0.20401711513119128,-0.7123246988945611
097.5025738801,-31.1744731746, 30967, 7.55,97.50259101,-31.17448331,0.21704314645075085,-0.5465375952293233
097.5029686425,-15.7237388447, 30968, 7.66,97.50295175,-15.72379431,0.23164246514325967,-0.2624233915611785
097.5085473604,+32.3087931192, 30969, 9.77,97.5085733,32.30886239,0.21786826202433363,0.6055627346478861
097.5095637916,+07.9211136342, 30970, 6.63,97.50955908,7.92111903,0.23604024639925297,0.15771089043851694
097.5112949225,-49.9881135114, 30971, 8.29,97.51131424,-49.98813981,0.18336680434466127,-0.9214763424318163
097.5123934840,+46.6855538392, 30972, 5.88,97.51241701,46.68553561,0.19379432816703537,0.8936330733590127
097.5125452653,-65.5682425143, 30973, 6.28,97.51253886,-65.56838774,0.1363096705964723,-1.2740580727812019
097.5160622940,+38.9652756439, 30974, 8.51,97.51604607,38.96533388,0.20828866116624772,0.7357983415265582
097.5213086835,+14.5009357850, 30975, 8.08,97.52126018,14.50098216,0.23374465484648752,0.2754926785052
097.5219809128,-28.6580959883, 30976, 8.30,97.52194568,-28.65795278,0.22045034986788237,-0.49920822193111825
097.5233270964,+09.0297124888, 30977, 6.57,97.52332845,9.02971927,0.23597664272720267,0.1774664479964032
097.5249346086,+46.8955234968, 30978, 9.87,97.52494688,46.89554666,0.19352835017648093,0.8980639569934945
097.5304244926,-11.8089416599, 30979, 9.11,97.53081151,-11.80913399,0.23427654860683014,-0.19233053304371697
097.5311569711,-10.7479408947, 30980, 8.02,97.53121929,-10.74797536,0.2347658958077506,-0.1734065096111315
097.5356452419,-63.1918933065, 30981, 8.72,97.53568814,-63.19196231,0.1451976256237738,-1.2169777820115535
097.5368413641,+33.9305298444, 30982,10.60,97.53685232,33.9305559,0.21617531583929947,0.6368886975339396
097.5376680543,-61.2653558532, 30983, 8.35,97.53763681,-61.26522944,0.15180752922160914,-1.1716523181424336
097.5398178136,+26.9496219912, 30984, 9.03,97.53982992,26.94964846,0.2245756153364008,0.5038908975381268
097.5406421739,+56.1266875349, 30985, 8.92,97.54062835,56.12669908,0.1708865988226737,1.0994647039471646
097.5469836328,-10.0815114074, 30986, 5.92,97.54700158,-10.08150589,0.23532363255779595,-0.1615420508538023
097.5486494264,+28.2825982360, 30987,11.01,97.54869436,28.28262767,0.2233078196160512,0.5289672866580403
097.5492407890,-19.2148894979, 30988, 6.44,97.54922429,-19.21483605,0.230014025772249,-0.3254701372507592
097.5509785343,-46.4559049236, 30989, 9.36,97.55096481,-46.455897,0.19190502426141035,-0.8477116344076066
097.5652870041,+60.7841201180, 30990, 8.45,97.56460664,60.78472071,0.15690806394397952,1.2074507638087173
097.5725798991,+31.4718430932, 30991, 9.07,97.5723147,31.47199984,0.2199655336372667,0.5895811750488149
097.5734559908,+02.8478921539, 30992, 8.85,97.57345492,2.84789614,0.23798909785641129,0.0676406758901456
097.5749313561,-06.4301318617, 30993, 7.95,97.57492688,-6.43012107,0.2370620912470775,-0.09667474968685945
097.5771033631,+10.4375812101, 30994, 9.35,97.57711142,10.43759154,0.23646613053459462,0.20261646447686357
097.5800639500,-52.8712753809, 30995, 8.64,97.5802162,-52.87154544,0.17710138519301533,-0.9833134691757921
097.5858613042,+42.2668271625, 30996, 9.78,97.58584994,42.2667786,0.20361449337382198,0.8023989968112054
097.5878093445,+30.9625969514, 30997,12.85,97.58774316,30.962723,0.2208474323873754,0.5798615607065393
097.5882496525,+14.8943852654, 30998, 8.38,97.58826678,14.89444163,0.23470996476151978,0.2826182562455224
097.5907743920,+55.8162184432, 30999, 8.25,97.59076574,55.81628978,0.1724034517245403,1.0925149461603716
097.5911147538,+22.5449161793, 31000, 6.98,97.59114186,22.54493978,0.22955724140708922,0.42204171740730184
097.5917067650,+28.2121069565, 31001, 6.85,97.59170762,28.21213046,0.22409943582804645,0.5276792828623699
097.5939912306,+60.1464977271, 31002, 6.80,97.59401291,60.14649955,0.1593315310250657,1.1924226652891368
097.5947053746,-66.0230381296, 31003, 7.64,97.59474491,-66.02313139,0.1354030408564128,-1.2852748733988688
097.5995935384,-16.9430820781, 31004, 7.54,97.5996207,-16.94301096,0.23251917935156,-0.2844332308105156
097.6016982916,-24.1411817469, 31005, 8.17,97.60160134,-24.14131324,0.22661771135932426,-0.41547770267574063
097.6052232295,+41.4016881342, 31006, 6.70,97.60526503,41.40172153,0.2054804047165051,0.7848620655713049
097.6089799427,-39.1307363300, 31007,12.40,97.60897377,-39.13079058,0.20684118210343272,-0.7001688248990843
097.6108964929,-15.1021478389, 31008, 8.21,97.61090543,-15.1021562,0.23389443589008208,-0.2513183045588788
097.6109420497,+55.6964994605, 31009, 7.76,97.61099294,55.69651103,0.172999515032549,1.0898398535949632
097.6117327997,-03.0220950904, 31010, 6.96,97.61174071,-3.02209283,0.23843148990218715,-0.03629458005544611
097.6144437851,-04.6968135596, 31011, 7.47,97.61446449,-4.69681057,0.23817932028031014,-0.06595751555015664
097.6155117148,-68.9476861968, 31012, 7.93,97.6155379,-68.94772511,0.12386828737681371,-1.3579109769295912
097.6176554175,+43.9378075089, 31013, 8.35,97.61774375,43.93788237,0.2009214344328378,0.83665879136904
097.6207937457,+19.2853260917, 31014, 8.76,97.62019193,19.28557836,0.23256876362872686,0.3622786605698912
097.6217309900,+04.3324494060, 31015, 7.35,97.62173606,4.33245609,0.23870140369080664,0.09396601948242443
097.6230770806,-40.5724368750, 31016, 8.14,97.62309036,-40.5724675,0.20452989588901926,-0.7287154643244393
097.6241067651,-14.9543665047, 31017, 6.75,97.62411952,-14.95436772,0.23421261210305255,-0.24867246314278005
097.6265353557,+64.4454774432, 31018, 8.67,97.62655271,64.44553653,0.14482827614612215,1.2959146355974922
097.6372399630,+05.8669993918, 31019, 6.70,97.63723923,5.86700418,0.2387422705327388,0.12120978677224656
097.6383780247,-12.0810456633, 31020, 6.58,97.63834775,-12.08105558,0.23602389675644514,-0.1972359987699198
097.6393077058,-67.6026672955, 31021, 8.94,97.63953435,-67.60272332,0.12962124048109872,-1.32427475453919
097.6405491152,-48.2464068561, 31022, 8.08,97.64058284,-48.24643612,0.1892046761102311,-0.8850346722252231
097.6430039883,+52.8091965778, 31023, 7.64,97.64301006,52.80925355,0.18123227751680504,1.0254818629849545
097.6453546295,-13.1481725257, 31024, 6.16,97.64536676,-13.14817605,0.23560253208896045,-0.2163146459503214
097.6527134195,-76.2012287636, 31025, 8.02,97.65268295,-76.20126809,0.09017053147800681,-1.5487425904754235
097.6533760544,-30.0269786062, 31026, 8.76,97.65336286,-30.0269657,0.22094611794606897,-0.5250451292234667
097.6570273513,+51.7792053068, 31027, 8.82,97.65701478,51.77919697,0.1840486570024001,1.0029052505192217
097.6605093304,-22.3218129693, 31028, 7.16,97.66051695,-22.32181557,0.22931944130318,-0.3821400321208074
097.6645091617,+23.5379523790, 31029, 8.27,97.66449238,23.53798332,0.22994682535900468,0.4404464835092735
097.6645509082,-17.9220440333, 31030, 7.74,97.66496479,-17.92153719,0.23296095306932993,-0.30214070766862283
097.6672264212,+25.8843232571, 31031, 8.30,97.66723123,25.88432333,0.2277884976107803,0.48406978240772397
097.6694947528,-40.4481402881, 31032, 6.68,97.66950673,-40.44815667,0.20545390531300892,-0.7263092978383189
097.6696724809,+20.4214993783, 31033, 8.11,97.66969699,20.42150667,0.23259208765030404,0.3830784528410404
097.6865755104,-61.6084568187, 31034, 8.86,97.686733,-61.6083936,0.1523188129668644,-1.1799032483787995
097.6880385709,+43.8807675446, 31035, 7.68,97.6880498,43.88081618,0.20207582941136584,0.8355829367318945
097.6900662753,+29.8285036912, 31036, 8.08,97.69011906,29.82857916,0.22389197324746304,0.5583684049719008
097.6928678307,-27.7695748326, 31037, 5.92,97.69288857,-27.7695891,0.2242936037031679,-0.48278339713091584
097.6960665960,+10.0628988921, 31038, 9.13,97.69607099,10.06291209,0.2386876889932435,0.1959616532536633
097.6962839598,+58.1626332262, 31039, 5.86,97.69642228,58.16345682,0.16680045168913973,1.1463346926144384
097.6972607010,-03.7131118739, 31040, 7.54,97.69727361,-3.71308436,0.2398319561236401,-0.048545824820717565
097.7056895116,+02.5379883592, 31041, 8.06,97.70568703,2.53803838,0.24034922430835584,0.06215791011153681
097.7075558133,-09.6541100443, 31042, 8.83,97.7075639,-9.65411177,0.2383123874163812,-0.15399748398845453
097.7085161657,-35.8339711298, 31043,11.42,97.70846394,-35.8339958,0.2137429305924703,-0.6359207639291693
097.7089147087,+23.5860271129, 31044, 9.46,97.70891325,23.58607779,0.23065776221028012,0.4413730280806174
097.7093749279,-09.6514128029, 31045,10.28,97.709368,-9.65141623,0.23834511992122162,-0.15395021167605774
097.7122368631,+24.3842711151, 31046, 8.58,97.71221885,24.38433832,0.2299870687656733,0.45617653436783584
097.7150465999,-35.0004111011, 31047, 7.14,97.71508004,-35.00047974,0.21511539242026034,-0.6198302073209789
097.7196974253,-32.5030268001, 31048, 8.67,97.71975665,-32.50308438,0.21877736765196765,-0.5719983029527583
097.7224355341,+34.8381130582, 31049, 8.33,97.72241365,34.83812227,0.2178781660092543,0.6547357450358173
097.7225294394,+36.5307780334, 31050, 9.88,97.72262823,36.53077378,0.2153746254796184,0.687858876689303
097.7375956125,-47.2575931697, 31051, 8.31,97.73762043,-47.25757951,0.19279346769060612,-0.8645838493945066
097.7381182058,+64.9776133414, 31052, 8.56,97.73811947,64.97767289,0.1440137457925261,1.3092182996040447
097.7402282211,+21.8047313008, 31053, 7.52,97.74022864,21.80473553,0.2327134810761997,0.4085212668609285
097.7487913899,+32.8054041267, 31054, 7.43,97.74885229,32.80545021,0.22111633147082332,0.6153845570145238
097.7492458673,-14.4889669974, 31055, 8.69,97.74925739,-14.48897723,0.23666085928673544,-0.24039226935564928
097.7495607362,-40.9162535285, 31056, 6.19,97.74958026,-40.9162799,0.20581315591952706,-0.7357289655169452
097.7546304927,-66.8706895942, 31057, 7.22,97.75462084,-66.87072474,0.13365752412209847,-1.3063324929305342
097.7629163709,+39.7546205300, 31058, 6.66,97.76291694,39.75469053,0.21078063607693892,0.7518967773481212
097.7631599647,-35.4792895732, 31059, 8.13,97.76306499,-35.47902316,0.21514646784418107,-0.6291242497204352
097.7664591144,+65.1615096110, 31060, 7.97,97.7664844,65.16177967,0.1436100964749718,1.3138220096739466
097.7688607600,-43.7170637365, 31061, 6.68,97.76896928,-43.71713799,0.2007326634546839,-0.7920229497040443
097.7738681222,-59.0046045006, 31062, 7.65,97.77371487,-59.0047244,0.16185350939674814,-1.119902526568867
097.7801446175,+48.8082458268, 31063, 8.36,97.78014912,48.80830574,0.1929075908518995,0.9389592384894841
097.7885431032,-16.6982470104, 31064, 8.61,97.78856079,-16.6982465,0.23594536086090523,-0.28014317885878215
097.7889263475,+09.9398132346, 31065, 7.85,97.78893111,9.93982337,0.24036331235019215,0.1937935813105563
097.7898464897,+11.2513755107, 31066, 6.17,97.78983509,11.25138166,0.23990220191270722,0.21725204783265134
097.7901128699,+11.2558217499,120003, 9.10,97.79010831,11.25585692,0.2399052581735044,0.21733228706758467
097.7943272553,-61.8795446458, 31068, 6.15,97.7943764,-61.87957075,0.1525838455466657,-1.186427002135442
097.7961753148,+05.8769317183, 31069, 8.94,97.79655734,5.87708409,0.24155638131713358,0.1214177331429889
097.7994635865,-37.9749995256, 31070,12.36,97.79947777,-37.97503997,0.2117209285657755,-0.6777182459363349
097.8011264348,-70.5160001896, 31071, 7.38,97.80133091,-70.51608278,0.11873095965238839,-1.3980858672995307
097.8045646380,-35.2588403287, 31072, 5.82,97.80457202,-35.25886111,0.21613635260308559,-0.6249243129695098
097.8119443202,+09.7902808803, 31073, 8.83,97.81194728,9.79029104,0.24081859927804705,0.1911298984079104
097.8141393670,-67.5808850189, 31074, 7.91,97.81415001,-67.58091963,0.13136376782251008,-1.3240031623723125
097.8151110520,-13.6016929421, 31075, 7.66,97.81514011,-13.60176564,0.23831324898587744,-0.22452447132643086
097.8156766537,-49.6168534857, 31076, 7.41,97.81566071,-49.61687801,0.18840902857689187,-0.9140965198042125
097.8235014649,-26.5122380176, 31078, 9.75,97.82272553,-26.51249036,0.2278540577885686,-0.459516787729417
097.8263168120,-51.8259529532, 31079, 5.58,97.82591372,-51.82620719,0.18304560376316578,-0.9611603382824654
097.8312039692,+53.7751959957, 31080, 7.69,97.83120072,53.77526602,0.18116188509639014,1.0471524270711463
097.8325144979,-27.1005886394, 31081, 9.28,97.83253017,-27.10059632,0.22736256864899457,-0.47045913801731376
097.8334263048,-49.7547847776, 31082, 8.80,97.83345121,-49.75484892,0.18831908037496858,-0.9170393894900642
097.8395415484,+02.9112973159, 31083, 7.14,97.83981164,2.911269,0.24270001434261324,0.0687825946432431
097.8460202072,-12.3919526540, 31084, 5.16,97.84591544,-12.39190922,0.23949332358616388,-0.20289140477410156
097.8463018739,-01.5706942288, 31085,10.06,97.84690517,-1.56986259,0.24277032343284893,-0.010607123629980678
097.8499805575,-32.8685485119, 31086, 6.31,97.85002981,-32.86856538,0.2203591290597372,-0.5791161798089156
097.8501121459,-12.2267129235, 31087, 8.08,97.85013045,-12.22671567,0.23965045522446954,-0.19994088518901795
097.8509819551,-12.5596854069, 31088, 6.80,97.85099209,-12.55968565,0.23949601553961763,-0.20589353685607753
097.8576823048,+07.8223391297, 31089, 8.29,97.85762914,7.82234822,0.24220575658130222,0.15604051863220272
097.8619125209,+52.7843465947, 31090, 8.87,97.86190372,52.78434956,0.1842133564133584,1.025278828763666
097.8688348030,-22.0377780178, 31091, 8.45,97.86884558,-22.03778249,0.23310493064284796,-0.3771184009205061
097.8728954651,-21.4055469875, 31092, 6.58,97.87289322,-21.4056043,0.23373668959444197,-0.36557118000051725
097.8750188738,-16.3982702640, 31093, 8.80,97.8750265,-16.39827408,0.23764101033702142,-0.2747930867485648
097.8763156017,-20.7343371436, 31094, 8.85,97.87630097,-20.73429422,0.23437407329009158,-0.3533320978836884
097.8799778168,+61.3500164505, 31095, 7.67,97.87989184,61.35002102,0.15863469013223774,1.2213948814911446
097.8813915962,-38.8651245347, 31097,12.72,97.8814053,-38.86513975,0.21146777602147362,-0.69530150168111
097.8815807618,+37.1780019307, 31096, 6.64,97.88159574,37.17802208,0.21687445173368916,0.7008070126425968
097.8886288841,+15.4222579681, 31098, 7.69,97.88867152,15.42225685,0.2396581149753867,0.29230298900365553
097.8956178231,-36.9400268774, 31099, 6.26,97.89561314,-36.94019636,0.21491591888773062,-0.6576358273098827
097.8959657758,+16.8282794779, 31100, 7.04,97.89597154,16.82829078,0.23895948051820648,0.3177561132713249
097.9003866779,-05.3687355900, 31101, 7.46,97.90039615,-5.36873209,0.24307714506852324,-0.07793293099513253
097.9011984763,+37.4368158736, 31102, 8.78,97.90119064,37.43685695,0.2167707839295455,0.7059446208639657
097.9028095478,+54.8714069122, 31103, 8.07,97.90281204,54.87141469,0.17906753622865867,1.071736252359328
097.9028340433,+32.1661940201, 31104, 7.15,97.90281828,32.16625335,0.22446177201762882,0.603255502533733
097.9059738577,+15.9035012522, 31105, 6.38,97.90599352,15.90353353,0.23968605052581857,0.30101348280019136
